"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel"
"1052","dYdX",476,2,-0.301271630890055,-0.217373917755727,-1.99195730869962,0.297723889400035,TRUE,1.29364746261819
"1053","dYdX",477,2,-0.2810829023142,-0.198343686400565,-1.90581291217428,0.307948784554033,TRUE,1.29483541844839
"1054","dYdX",478,2,-0.322780272397779,-0.239590003016207,-1.95728485211158,0.325716609017026,TRUE,1.28420066507146
"1055","dYdX",479,2,-0.378943012083651,-0.302410742516863,-1.82290220291498,0.222230423233254,TRUE,1.27467493210894
"1056","dYdX",480,2,-0.357498409147569,-0.263235727999018,-2.28118501091043,0.401022773113455,TRUE,1.2753128744879
"1057","dYdX",481,2,-0.274080308590528,-0.177013868658874,-2.34248847329266,0.538237969317536,TRUE,1.28107442275326
"1058","dYdX",482,2,-0.275672471155337,-0.179440113882212,-2.20066997546858,0.494542689246044,TRUE,1.28302313132374
"1059","dYdX",483,2,-0.245911611902598,-0.13029847553042,-2.54126241552421,0.69435102124413,TRUE,1.28516529620647
"1060","dYdX",484,2,-0.29082084646001,-0.192460027533222,-2.00495362250746,0.419906786568998,TRUE,1.28910978941944
"1061","dYdX",485,2,-0.350215989859564,-0.260380191772865,-1.79547268129982,0.243317420294499,TRUE,1.29146310121897
"1062","dYdX",486,2,-0.402249319884747,-0.317843180208524,-1.73043648778787,0.132897841636458,TRUE,1.29172481368024
"1063","dYdX",487,2,-0.404128778225607,-0.309566618801012,-1.96233172824397,0.191780696029574,TRUE,1.29560412853826
"1064","dYdX",488,2,-0.361731798166526,-0.253207743546954,-2.22589574984436,0.33926310359745,TRUE,1.29481728243409
"1065","dYdX",489,2,-0.256110010649651,-0.216678663690771,-1.3189035902187,0.281800651270932,TRUE,1.18381578770312
"1066","dYdX",490,2,-0.33869932258829,-0.311464059316014,-0.999382050227097,0.0796226158051216,TRUE,1.08451443290852
"1067","dYdX",491,2,-0.31832018051459,-0.286573284111247,-1.10639680998027,0.128726413115375,TRUE,1.10982028951497
"1068","dYdX",492,2,-0.325921264812598,-0.306502292077086,-0.86764266189937,0.0264669386278806,TRUE,1.05260034571623
"1069","dYdX",493,2,-0.404262727486214,-0.380729469520528,-0.977257319583184,-0.0273630909351323,FALSE,1.05940292643432
"1070","dYdX",494,2,-0.40882441962349,-0.384888379928635,-1.03104174479453,-0.0141820442074023,FALSE,1.065086582341
"1071","dYdX",495,2,-0.421833756741963,-0.40735017074859,-0.851513594189293,-0.0853642194209947,FALSE,1.04523495947849
"1072","dYdX",496,2,-0.525001761494843,-0.515929848225128,-0.915599178148892,-0.187339946458701,FALSE,1.05070019673748
"1073","dYdX",497,2,-0.603136842798679,-0.605557323555526,-1.00520946493295,-0.218297881375765,FALSE,1.09817288003955
"1074","dYdX",498,2,-0.514805787609591,-0.494680659505757,-1.33263569759675,0.00784599656860267,TRUE,1.09881128790109
"1075","dYdX",499,2,-0.362464831973649,-0.333514779109734,-1.36754581838566,0.216495944972977,TRUE,1.12724473133463
"1076","dYdX",500,2,-0.346403646482387,-0.314697296530331,-1.40141196906825,0.256861921677311,TRUE,1.12930598556806
"1077","dYdX",501,2,-0.344707074054841,-0.31387668684559,-1.24984158258062,0.196865076202967,TRUE,1.09805273216334
"1078","dYdX",502,2,-0.365101901058541,-0.358360397400654,-0.835206485648823,0.0225861720988649,TRUE,1.03945090727081
"1079","dYdX",503,2,-0.462154276543299,-0.455537527596199,-0.858343772769736,-0.12850811090684,FALSE,1.06330077207233
"1080","dYdX",504,2,-0.4782827160255,-0.471009385969077,-0.877911329829502,-0.146851481719443,FALSE,1.06339044240658
"1081","dYdX",505,2,-0.425010506445495,-0.411912815399439,-0.901036814341725,-0.0558720317291034,FALSE,1.06066052050994
"1082","dYdX",506,2,-0.442135212114074,-0.440461718728314,-0.807796055607843,-0.134312596412321,FALSE,1.06765101524117
"1083","dYdX",507,2,-0.551868840953853,-0.555821773613285,-0.904455060376281,-0.230977483879871,FALSE,1.12411174390219
"1084","dYdX",508,2,-0.605036137337822,-0.611042861179632,-0.960918378655564,-0.272862201787406,FALSE,1.1441706386174
"1085","dYdX",509,2,-0.596498901214007,-0.59680419484285,-0.945646707511869,-0.300761125433645,FALSE,1.10909167448342
"1086","dYdX",510,2,-0.585151181339766,-0.578057159800026,-1.04425059117374,-0.241516056628177,FALSE,1.10325145278231
"1087","dYdX",511,2,-0.503270542656932,-0.481201106298789,-1.26010227119434,-0.07322223318138,FALSE,1.13188666559348
"1088","dYdX",512,2,-0.505984117679426,-0.507649052169296,-0.892254179417218,-0.207189156650977,FALSE,1.12207724028864
"1089","dYdX",513,2,-0.602307713923963,-0.610081242580177,-0.952364001629708,-0.293139503370709,FALSE,1.1596645441545
"1090","dYdX",514,2,-0.590731737917176,-0.599851943998219,-0.921431590186254,-0.296581257503711,FALSE,1.16856137319569
"1091","dYdX",515,2,-0.586324466117319,-0.599367106811429,-0.919623138529522,-0.24631013673687,FALSE,1.17552955952017
"1092","dYdX",516,2,-0.663153975686875,-0.668948182359521,-1.00075637030254,-0.355850409651933,FALSE,1.14224739320081
"1093","dYdX",517,2,-0.667788035913464,-0.66523270506679,-1.03198545363652,-0.356629063861435,FALSE,1.08143445125696
"1094","dYdX",518,2,-0.541194876607617,-0.530359425643795,-1.01539991298933,-0.21399383240828,FALSE,1.09726756208118
"1095","dYdX",519,2,-0.535012091809458,-0.531024073258,-0.900916530460645,-0.246831250873483,FALSE,1.06919309228215
"1096","dYdX",520,2,-0.592034577544479,-0.590005355220901,-0.945743263322032,-0.311301098201002,FALSE,1.07819191928511
"1097","dYdX",521,2,-0.612433865057971,-0.607415707093603,-0.992929620641883,-0.308097411762425,FALSE,1.04620095060577
"1098","dYdX",522,2,-0.682885443332461,-0.679207010249807,-1.00983003025953,-0.407653756618169,FALSE,1.05266634117993
"1099","dYdX",523,2,-0.762279612731113,-0.75952953367063,-1.09894187022152,-0.480586235270526,FALSE,1.07083863101503
"1100","dYdX",524,2,-0.806114561261676,-0.801585612553476,-1.1495061395704,-0.521630650612092,FALSE,1.0671352676359
"1101","dYdX",525,2,-0.759876707447992,-0.741639979271987,-1.31612995917173,-0.427272226878606,FALSE,1.13579296733649
"1102","dYdX",526,2,-0.640264251669845,-0.626388357733862,-1.22697473616973,-0.311661177780026,FALSE,1.16797134186738
"1103","dYdX",527,2,-0.552162312648556,-0.527141436133962,-1.24579167858752,-0.183526739181589,FALSE,1.16453807254969
"1104","dYdX",528,2,-0.475188658347247,-0.440936212744992,-1.31071112526335,-0.0460845109604507,FALSE,1.15646016420685
"1105","dYdX",529,2,-0.430783697762435,-0.426614912624617,-0.880404318758719,-0.14010219140792,FALSE,1.15355402283791
"1106","dYdX",530,2,-0.443577530477651,-0.448036361296907,-0.7875522642365,-0.173616747901723,FALSE,1.1582672137725
"1107","dYdX",531,2,-0.512632494288298,-0.527362398422831,-0.83657101062517,-0.21123711340299,FALSE,1.19340753285882
"1108","dYdX",532,2,-0.64008789273623,-0.659498347273902,-1.00922120327463,-0.271770011067879,FALSE,1.19177069071632
"1109","dYdX",533,2,-0.720776184400213,-0.739705240956723,-1.0657505275074,-0.373471361545173,FALSE,1.19587283579079
"1110","dYdX",534,2,-0.779258825590929,-0.790980262855227,-1.15435992436771,-0.420599846050286,FALSE,1.14654355927976
"1111","dYdX",535,2,-0.734560072412077,-0.721626034063417,-1.27535194288429,-0.414311862819332,FALSE,1.13924464534507
"1112","dYdX",536,2,-0.635183688647316,-0.609860301315644,-1.4710857431429,-0.204211596962376,FALSE,1.17973728826662
"1113","dYdX",537,2,-0.664851025883544,-0.646401902734798,-1.18448153378177,-0.340556214317372,FALSE,1.09895181367837
"1114","dYdX",538,2,-0.620233492008493,-0.576727468118752,-1.56885879416939,-0.163331035917175,FALSE,1.18152628528046
"1115","dYdX",539,2,-0.494160865001018,-0.446626960559277,-1.54590146200499,-0.01886377454242,FALSE,1.20185627260336
"1116","dYdX",540,2,-0.506642624776392,-0.487352285209305,-1.07536109227087,-0.184684523558928,FALSE,1.09435819627387
"1117","dYdX",541,2,-0.597468852942328,-0.577185422626131,-1.11464769380606,-0.300808675714008,FALSE,1.08317824870237
"1118","dYdX",542,2,-0.575969790842527,-0.56285238509073,-1.01532704525695,-0.277843569221576,FALSE,1.04824600514976
"1119","dYdX",543,2,-0.664790394522419,-0.65793380930016,-0.964757614888071,-0.399333310202834,FALSE,1.03993608657984
"1120","dYdX",544,2,-0.726877497674037,-0.720843712871826,-1.06364966733337,-0.44658969591689,FALSE,1.05041265066814
"1121","dYdX",545,2,-0.6768000089338,-0.662096811469402,-1.10675596929859,-0.394361925097421,FALSE,1.08103474860636
"1122","dYdX",546,2,-0.61175894998245,-0.588911453244586,-1.27929944023608,-0.231091935585244,FALSE,1.17520348199775
"1123","dYdX",547,2,-0.634521176827277,-0.617805936760834,-1.09248739064246,-0.34920848137139,FALSE,1.10325311850892
"1124","dYdX",548,2,-0.648238483470541,-0.634924060179233,-1.10180340931707,-0.377602855370171,FALSE,1.11348914790277
"1125","dYdX",549,2,-0.676424031391557,-0.674886614456963,-0.970584660145401,-0.413312116589362,FALSE,1.04845450686927
"1126","dYdX",550,2,-0.746128917706231,-0.749963450617004,-1.02024652864832,-0.488606143017674,FALSE,1.11667485477516
"1127","dYdX",551,2,-0.715851919984357,-0.718232364751259,-0.980944098927219,-0.477270434159542,FALSE,1.10586203752623
"1128","dYdX",552,2,-0.73702694063943,-0.739469328531223,-1.02028497604403,-0.465529137493423,FALSE,1.09149072705384
"1129","dYdX",553,2,-0.742842953096097,-0.741709834047692,-1.00183055175677,-0.515704953931402,FALSE,1.06816819828463
"1130","dYdX",554,2,-0.697359157761526,-0.695384843269018,-0.985460263043823,-0.433512901190974,FALSE,1.03670872720801
"1131","dYdX",555,2,-0.759082273974278,-0.765831596964862,-1.10512263000786,-0.385354318970228,FALSE,1.08758659259986
"1132","dYdX",556,2,-0.887697348842175,-0.892103432185063,-1.23839588032469,-0.515096312827229,FALSE,1.09270313753876
"1133","dYdX",557,2,-0.919500553011237,-0.919255397226364,-1.22069244275562,-0.627569230788389,FALSE,1.04394104466202
"1134","dYdX",558,2,-0.956649162582785,-0.955914205889564,-1.25753912741392,-0.671921800965749,FALSE,1.0259854890456
"1135","dYdX",559,2,-0.904043681393567,-0.881217487725127,-1.47497445990883,-0.605231292347804,FALSE,1.17861143058943
"1136","dYdX",560,2,-0.908924231401445,-0.908174926897744,-1.21607404761395,-0.616389943743051,FALSE,1.02538228233113
"1137","dYdX",561,2,-1.00355413885365,-1.00484432415003,-1.30520507569458,-0.73277660712907,FALSE,1.06974158294676
"1138","dYdX",562,2,-1.02179650548284,-1.02742332864568,-1.34497807083334,-0.669940558396463,FALSE,1.08168492995909
"1139","dYdX",563,2,-1.0960377824557,-1.09662909266229,-1.43018031915612,-0.761141386542498,FALSE,1.03684073282205
"1140","dYdX",564,2,-1.12452832604357,-1.11809303721636,-1.49605628157701,-0.813480510000084,FALSE,1.06950189177331
"1141","dYdX",565,2,-1.04381193736947,-1.04514604538636,-1.34723156142192,-0.769280385595476,FALSE,1.075515501005
"1142","dYdX",566,2,-1.00310192059833,-1.00738989595089,-1.3195510590055,-0.734281011331603,FALSE,1.15968906230973
"1143","dYdX",567,2,-0.988949543331549,-0.998883269854552,-1.30883167967463,-0.695348801558998,FALSE,1.16729688421438
"1144","dYdX",568,2,-1.03220412246311,-1.04770172239786,-1.3685503896149,-0.700510823632462,FALSE,1.18100119618499
"1145","dYdX",569,2,-1.11004025167971,-1.12463694863963,-1.46916215491282,-0.68726949505658,FALSE,1.12563514847601
"1146","dYdX",570,2,-1.16289258932998,-1.16659430030434,-1.48480918108994,-0.861879001273097,FALSE,1.09237744875088
"1147","dYdX",571,2,-1.13765641497692,-1.1301380710223,-1.51817850830162,-0.846792381169568,FALSE,1.13316758601091
"1148","dYdX",572,2,-1.07148075398595,-1.05197191488522,-1.54079800622954,-0.740461768593069,FALSE,1.1607622453818
"1149","dYdX",573,2,-1.13693209939352,-1.12618278745506,-1.50860912849793,-0.836204826684332,FALSE,1.07029997607004
"1150","dYdX",574,2,-1.25916075347305,-1.25496670376782,-1.60748166561408,-0.927160132201237,FALSE,1.01048801490457
"1151","dYdX",575,2,-1.34984976656543,-1.34453038124334,-1.71979449258312,-1.00822266393316,FALSE,1.01199603050388
"1152","dYdX",576,2,-1.32346513156982,-1.32068185574889,-1.67574457429018,-1.00403330301896,FALSE,1.03445984300139
"1153","dYdX",577,2,-1.32391793282547,-1.32219808914213,-1.67772231635779,-0.992268968563852,FALSE,1.01801665634078
"1154","dYdX",578,2,-1.36939508607538,-1.3674537801171,-1.74804429311308,-1.02908777416166,FALSE,1.04130822753259
"1155","dYdX",579,2,-1.33599810510548,-1.3361826868278,-1.69821782070009,-0.993034033396986,FALSE,1.03065403378125
"1156","dYdX",580,2,-1.30998599394226,-1.30880118522945,-1.72088323893719,-0.937992300843432,FALSE,1.0608058063702
"1157","dYdX",581,2,-1.24697545333189,-1.24926742898393,-1.61699662052208,-0.899734501941064,FALSE,1.04896423292425
"1158","dYdX",582,2,-1.31243313144599,-1.31210762700792,-1.68908620134422,-0.964277085778017,FALSE,1.02862866994153
"1159","dYdX",583,2,-1.35939993527001,-1.35796296461223,-1.7221902370659,-1.02021785622135,FALSE,1.01145249327017
"1160","dYdX",584,2,-1.38245932659561,-1.38381689973895,-1.74079137615125,-1.03015312265713,FALSE,1.01642743898433
"1161","dYdX",585,2,-1.29319285000597,-1.28797190917437,-1.77850100255917,-0.913146553460752,FALSE,1.1237613375953
"1162","dYdX",586,2,-1.09046748734966,-1.0962348257012,-1.41689396948294,-0.791696837113549,FALSE,1.12700234179865
"1163","dYdX",587,2,-1.14705692618228,-1.14436546343783,-1.48732824793065,-0.840524358882984,FALSE,1.03919712613054
"1164","dYdX",588,2,-1.26859672044694,-1.25972750651152,-1.62876235915835,-0.957927013436818,FALSE,1.00890956068779
"1165","dYdX",589,2,-1.36146226969518,-1.35856225782222,-1.72941035294392,-0.999174078068947,FALSE,1.00992732860391
"1166","dYdX",590,2,-1.38115649787877,-1.37679914746538,-1.74922547701538,-1.05932987639521,FALSE,1.02089799329071
"1167","dYdX",591,2,-1.34647744435635,-1.34231985105064,-1.69325636794923,-1.02276170034362,FALSE,1.0123067179877
"1168","dYdX",592,2,-1.39295618077554,-1.38499388235444,-1.77259059440911,-1.09446709168607,FALSE,1.05267754766778
"1169","dYdX",593,2,-1.36741301600078,-1.36142685101069,-1.74599640881431,-1.07084380841286,FALSE,1.06354999587746
"1170","dYdX",594,2,-1.32713417544005,-1.32470051453435,-1.6839629712819,-0.993259756544696,FALSE,1.02656468342699
"1171","dYdX",595,2,-1.29428175890873,-1.29614446081849,-1.63972719001908,-0.982321442535061,FALSE,1.06682013886617
"1172","dYdX",596,2,-1.27991073475736,-1.27922387366179,-1.61151277927321,-0.965826831278669,FALSE,1.04054183563247
"1173","dYdX",597,2,-1.39956813803603,-1.39541297582888,-1.74604393977145,-1.07515075620336,FALSE,1.01458575269623
"1174","dYdX",598,2,-1.48496624471586,-1.47625759565691,-1.88595946293135,-1.15242580013013,FALSE,1.01093618416763
"1175","dYdX",599,2,-1.46377855445988,-1.45482632893072,-1.88335781731447,-1.13015255537243,FALSE,1.03649961937254
"1176","dYdX",600,2,-1.44474881971624,-1.43686809499342,-1.87629633172693,-1.09003701295906,FALSE,1.02141781796867
"1177","dYdX",601,2,-1.35694178577519,-1.33009513962642,-2.01158923351824,-1.05461927656666,FALSE,1.18317297033167
"1178","dYdX",602,2,-1.12373988037402,-1.08332737893179,-1.9776111177361,-0.809361405345608,FALSE,1.23888639295263
"1179","dYdX",603,2,-1.043421991272,-1.02555082847196,-1.50689478931993,-0.790800113307852,FALSE,1.1218918623893
"1180","dYdX",604,2,-0.979857135483731,-0.977019352980259,-1.25738794810951,-0.772635557432762,FALSE,1.09718695534723
"1181","dYdX",605,2,-0.894447603971932,-0.900847560975068,-1.12552510373205,-0.681997657215323,FALSE,1.13676861943183
"1182","dYdX",606,2,-0.853184048407008,-0.860078467193892,-1.05990763787263,-0.65916112321258,FALSE,1.16462173042834
"1183","dYdX",607,2,-0.893289947860083,-0.899795750184068,-1.13078362342719,-0.650047807910304,FALSE,1.10848853674603
"1184","dYdX",608,2,-0.976480099288985,-0.973547358811929,-1.24561672118326,-0.728175967144861,FALSE,1.03965609862897
"1185","dYdX",609,2,-0.97551542837744,-0.973836245998354,-1.2336763913769,-0.734352697354195,FALSE,1.02976477233063
"1186","dYdX",610,2,-0.984867119761667,-0.982741343698419,-1.24690339579332,-0.757782116510097,FALSE,1.04284474425624
"1187","dYdX",611,2,-0.995711001826263,-0.991092305535203,-1.31500724108037,-0.779997356810799,FALSE,1.08261004880599
"1188","dYdX",612,2,-0.979432221705119,-0.967259175141122,-1.37303600491752,-0.741192991584208,FALSE,1.07545605293468
"1189","dYdX",613,2,-0.925807233486959,-0.914124365891513,-1.35559025246296,-0.70084184716692,FALSE,1.09617164551781
"1190","dYdX",614,2,-0.813652290367818,-0.818051554260534,-1.06229131298636,-0.583113260447943,FALSE,1.14237795444752
"1191","dYdX",615,2,-0.718607408814,-0.740069908870264,-1.05205392373783,-0.329222495074317,FALSE,1.18400051751257
"1192","dYdX",616,2,-0.64431054986968,-0.662793616550151,-0.961025501523028,-0.308017829850563,FALSE,1.19923410471793
"1193","dYdX",617,2,-0.608376092327721,-0.630881248863501,-0.962270317177035,-0.148464909431017,FALSE,1.18727752462375
"1194","dYdX",618,2,-0.660557898293202,-0.682929087853235,-0.992805736485343,-0.167067009006826,FALSE,1.17746236046774
"1195","dYdX",619,2,-0.659889653632188,-0.68462754133137,-0.95432059550596,-0.318435788431815,FALSE,1.22950068780298
"1196","dYdX",620,2,-0.592894662088989,-0.614429611647079,-0.885287180098363,-0.250314029371121,FALSE,1.20386682371282
"1197","dYdX",621,2,-0.586832237653216,-0.605750450218552,-0.834341386164127,-0.329238434295219,FALSE,1.2295391223779
"1198","dYdX",622,2,-0.641362180901316,-0.661620303450044,-0.935406790866852,-0.295773368795035,FALSE,1.18721669953452
"1199","dYdX",623,2,-0.826153566155473,-0.837537354196966,-1.12570212829223,-0.480239919499459,FALSE,1.09496858425292
"1200","dYdX",624,2,-0.857999542150067,-0.859386876278414,-1.11610165126786,-0.651531977190277,FALSE,1.15162375080067
"1201","dYdX",625,2,-0.829762598529259,-0.832654462259493,-1.07579757359162,-0.579328774516446,FALSE,1.04810469526647
"1202","dYdX",626,2,-0.990325685575982,-0.987145950223246,-1.27428180597068,-0.75155299064807,FALSE,1.04004387278372
"1203","dYdX",627,2,-1.06206803926221,-1.04920940972259,-1.4727226685718,-0.812474126818189,FALSE,1.07746148147633
"1204","dYdX",628,2,-1.09775564199668,-1.08720538675834,-1.4566959225283,-0.831600398314744,FALSE,1.03111940740104
"1205","dYdX",629,2,-1.21536182167808,-1.20978146656529,-1.58784208897161,-0.902969666716683,FALSE,1.01549525603638
"1206","dYdX",630,2,-1.20670341580463,-1.19923624585247,-1.60486794253393,-0.903540189089083,FALSE,1.08355541017605
"1207","dYdX",631,2,-1.10010444609406,-1.09482054718978,-1.47674723293192,-0.831333893092373,FALSE,1.12954498068637
"1208","dYdX",632,2,-1.09480010147428,-1.09199535441345,-1.46435061973661,-0.803291091028833,FALSE,1.07470831177586
"1209","dYdX",633,2,-1.13312962595764,-1.13364827141527,-1.48813720990633,-0.819320135751309,FALSE,1.06797947822912
"1210","dYdX",634,2,-1.15003473919445,-1.15094082961642,-1.49701365378927,-0.82327739156487,FALSE,1.00974504916738
"1211","dYdX",635,2,-1.26142141052045,-1.25934675326778,-1.62670499921444,-0.909864137787247,FALSE,1.00156049364026
"1212","dYdX",636,2,-1.3529950292104,-1.34705075590393,-1.74905812514777,-0.999454454836176,FALSE,1.01284777024023
"1213","dYdX",637,2,-1.34051639941731,-1.32273790282373,-1.83492872629366,-1.00244603644301,FALSE,1.09685108075674
"1214","dYdX",638,2,-1.27639702256519,-1.25769360747181,-1.71719842477388,-0.958931380282348,FALSE,1.09988918446926
"1215","dYdX",639,2,-1.35309641617252,-1.33191419171273,-1.82036960441432,-1.01867467876782,FALSE,1.09810635591776
"1216","dYdX",640,2,-1.41256130907052,-1.3841200420741,-1.99315068137325,-1.03971429545512,FALSE,1.13035130212952
"1217","dYdX",641,2,-1.37372236629015,-1.34959819582744,-1.92388068331118,-1.0062714488662,FALSE,1.11382585421172
"1218","dYdX",642,2,-1.35987822085435,-1.33105399922331,-2.01072304752169,-0.993207500723147,FALSE,1.12282840434983
"1219","dYdX",643,2,-1.37473352233898,-1.34169468647118,-2.13661331899687,-1.00247059981712,FALSE,1.14099298470324
"1220","dYdX",644,2,-1.39863198626849,-1.37414523383599,-2.00398810515508,-1.03581266787905,FALSE,1.09066235304948
"1221","dYdX",645,2,-1.41089993823249,-1.37624545945373,-2.15296292468374,-1.02961767915102,FALSE,1.14963069036057
"1222","dYdX",646,2,-1.37954497112826,-1.35128210936871,-1.98465922150755,-1.02627672765145,FALSE,1.1248730090001
"1223","dYdX",647,2,-1.42326791652006,-1.39617849223885,-2.04299876428305,-1.06579270410803,FALSE,1.11148909063645
"1224","dYdX",648,2,-1.37228170943809,-1.33651208588829,-2.1752798552707,-0.993143663749011,FALSE,1.17477968095294
"1225","dYdX",649,2,-1.23236183152572,-1.2029602505323,-1.93022662766749,-0.894938933435466,FALSE,1.16135229158623
"1226","dYdX",650,2,-1.18718347843989,-1.15199860416216,-1.92785796075597,-0.846651899073851,FALSE,1.19471967331507
"1227","dYdX",651,2,-1.17059964175331,-1.1381294353577,-1.87896932582429,-0.83610914865801,FALSE,1.19264734547896
"1228","dYdX",652,2,-1.05555515281953,-1.03033407199189,-1.66568182245345,-0.753987693844853,FALSE,1.16473914707185
"1229","dYdX",653,2,-1.06144311794542,-1.02423511800075,-1.71810790210769,-0.734641047995253,FALSE,1.21151629853023
"1230","dYdX",654,2,-1.12901741442601,-1.09750353813816,-1.74319482292301,-0.815285204893577,FALSE,1.19221675315036
"1231","dYdX",655,2,-1.0337299961307,-1.0111640496155,-1.56406005126103,-0.735903786587937,FALSE,1.14849686466203
"1232","dYdX",656,2,-0.924580622737619,-0.898001484986471,-1.59217835905383,-0.583597933632085,FALSE,1.18006829177012
"1233","dYdX",657,2,-0.789220452350055,-0.769386186454352,-1.39666728442729,-0.503016800630518,FALSE,1.1880769660342
"1234","dYdX",658,2,-0.714117974773894,-0.686809573255883,-1.34688063697676,-0.435910763495241,FALSE,1.20667682611753
"1235","dYdX",659,2,-0.6794320837504,-0.647477853144268,-1.31902672328543,-0.370824356193474,FALSE,1.222619843634
"1236","dYdX",660,2,-0.64958439084354,-0.625895173947056,-1.10929739718631,-0.409811942662861,FALSE,1.21863375833588
"1237","dYdX",661,2,-0.604676049636604,-0.578797466646331,-1.14746108826471,-0.336001280448445,FALSE,1.23509020276853
"1238","dYdX",662,2,-0.583331522397386,-0.55167649563801,-1.26982284437631,-0.256625623771926,FALSE,1.24975033221898
"1239","dYdX",663,2,-0.600303981495437,-0.566790620666072,-1.32951665877865,-0.234735450110342,FALSE,1.24636410369002
"1240","dYdX",664,2,-0.629709593913838,-0.584182073945077,-1.40301067269856,-0.268037465902174,FALSE,1.26038035969412
"1241","dYdX",665,2,-0.577591482538616,-0.555078307810785,-1.00022341742581,-0.324972153424726,FALSE,1.17192816474587
"1242","dYdX",666,2,-0.637725546746641,-0.628578655949056,-0.904428256089997,-0.418216706052888,FALSE,1.06919054069164
"1243","dYdX",667,2,-0.707456323055219,-0.696782448641419,-0.961944227722724,-0.498301739377109,FALSE,1.09659483103211
"1244","dYdX",668,2,-0.636887182209275,-0.622688672041203,-0.958571731317981,-0.400775479879824,FALSE,1.17214830124434
"1245","dYdX",669,2,-0.575970994617146,-0.571732683224113,-0.847880470402087,-0.326607995204138,FALSE,1.07313256448526
"1246","dYdX",670,2,-0.608469671474096,-0.60240165004207,-0.878184339612157,-0.364921865345292,FALSE,1.12128551616978
"1247","dYdX",671,2,-0.62258165098086,-0.621717634251201,-0.891652726799607,-0.356909238449855,FALSE,1.05897302506441
"1248","dYdX",672,2,-0.609248938800034,-0.608248072464476,-0.876619057658498,-0.347139809419796,FALSE,1.07720470284695
"1249","dYdX",673,2,-0.565596049341598,-0.551706046720509,-0.882192790604076,-0.300898850729176,FALSE,1.17730282078065
"1250","dYdX",674,2,-0.611115963632188,-0.604766297702623,-0.883716236977166,-0.366763710923499,FALSE,1.10170258619429
"1251","dYdX",675,2,-0.521273063438506,-0.520419716802722,-0.863874867312723,-0.204632840768061,FALSE,1.08123456544598
"1252","dYdX",676,2,-0.442674116523553,-0.435826266606565,-0.75386610833897,-0.176679804963236,FALSE,1.08243420647544
"1253","dYdX",677,2,-0.552350695864036,-0.533160074522176,-0.915800823526626,-0.329277169583998,FALSE,1.21767990782052
"1254","dYdX",678,2,-0.474651678960986,-0.457278834576613,-0.873935575698311,-0.201520214959504,FALSE,1.18035104768761
"1255","dYdX",679,2,-0.423088995554833,-0.418216296458273,-0.67547468454869,-0.193962421589903,FALSE,1.08591563751163
"1256","dYdX",680,2,-0.47930730563988,-0.466479920261249,-0.769202017032632,-0.271329956231774,FALSE,1.17585855259723
"1257","dYdX",681,2,-0.438519234995167,-0.40340791629352,-1.225620602349,-0.0320930398541951,FALSE,1.23864059178168
"1258","dYdX",682,2,-0.380322166865322,-0.3296928148434,-1.32973814631507,0.108303598556498,TRUE,1.2674563279169
"1259","dYdX",683,2,-0.461720902855635,-0.423153607925021,-1.10407445173975,-0.117480530207461,FALSE,1.26679714889383
"1260","dYdX",684,2,-0.524102368214559,-0.492608495033768,-0.998775180015869,-0.243087458615492,FALSE,1.26215768519653
"1261","dYdX",685,2,-0.567654486948615,-0.54230188911561,-0.971624145458913,-0.300496333130818,FALSE,1.24004780119283
"1262","dYdX",686,2,-0.602589554217444,-0.571636491503878,-1.0259081510478,-0.339387575675735,FALSE,1.26579375169349
"1263","dYdX",687,2,-0.663105135385582,-0.631189007008159,-1.06450246174619,-0.415706504103868,FALSE,1.27373503580729
"1264","dYdX",688,2,-0.671471434328072,-0.637119080423485,-1.16055004707432,-0.399671800464679,FALSE,1.2674827660465
"1265","dYdX",689,2,-0.595834508300092,-0.553240977730528,-1.32879158291341,-0.234350438859334,FALSE,1.26331513631585
"1266","dYdX",690,2,-0.559402949782861,-0.507395876946922,-1.36113536299617,-0.182051611440829,FALSE,1.28341930495895
"1267","dYdX",691,2,-0.532666806915577,-0.46385907624915,-1.77667327257616,0.0238849661244219,TRUE,1.27646510348595
"1268","dYdX",692,2,-0.44064227315149,-0.368244146655749,-1.69416732758031,0.154398218950928,TRUE,1.27517839210386
"1269","dYdX",693,2,-0.454748536731492,-0.39889342440594,-1.33154652519315,0.00495338403382833,TRUE,1.2725817661554
"1270","dYdX",694,2,-0.4970555980311,-0.445984692193603,-1.22478445224991,-0.0983909411153363,FALSE,1.27698478738515
"1271","dYdX",695,2,-0.40891407977432,-0.332101540980441,-1.72396054862798,0.211732364559372,TRUE,1.27302270148247
"1272","dYdX",696,2,-0.399862035195145,-0.338110615609209,-1.32950284519767,0.104138395294288,TRUE,1.27731776858789
"1273","dYdX",697,2,-0.520345467972368,-0.472784332263549,-1.10288366453902,-0.147777094042927,FALSE,1.27767469359475
"1274","dYdX",698,2,-0.556472931292018,-0.507466539493993,-1.19236680110756,-0.180550585666916,FALSE,1.27851649997843
"1275","dYdX",699,2,-0.440298435247395,-0.354216274477562,-1.88509232070606,0.234108126127626,TRUE,1.27714317381275
"1276","dYdX",700,2,-0.415876529982532,-0.334686513873409,-1.64129033306565,0.183287221180534,TRUE,1.28649492689686
